year,country,region,pf_ss_women_fgm,pf_ss_women_inheritance,pf_movement_women,pf_identity_sex_female,pf_identity_divorce,pf_score,ef_score,hf_score,sex,age,suicides_no,population,suicides_p100k,gdp_per_capita
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,male,55-74,7983,16224000,49.2,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,male,35-54,7799,16796000,46.43,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,male,75+,2216,5174000,42.83,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,male,25-34,2657,7987000,33.27,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,male,15-24,1326,6514000,20.36,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,female,75+,1649,8488000,19.43,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,female,55-74,2820,17413000,16.19,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,female,25-34,1085,7679000,14.13,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,female,35-54,2328,16517000,14.09,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,female,15-24,605,6163000,9.82,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,male,5-14,34,5914000,0.57,43415
2009,Japan,East Asia,10,10,10,10,NA,8.862743429,7.52,8.191371714,female,5-14,21,5627000,0.37,43415
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,male,25-34,848,1263819,67.1,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,male,35-54,1181,1980466,59.63,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,male,75+,60,116533,51.49,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,male,55-74,380,792505,47.95,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,male,15-24,608,1533027,39.66,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,female,75+,42,277759,15.12,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,female,15-24,214,1488994,14.37,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,female,25-34,145,1269302,11.42,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,female,35-54,192,2191360,8.76,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,female,55-74,99,1150346,8.61,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,male,5-14,43,1179629,3.65,8024
2009,Kazakhstan,Caucasus & Central Asia,10,10,10,10,NA,6.768123339,7.07,6.919061669,female,5-14,26,1126895,2.31,8024
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,male,75+,1006,578635,173.86,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,male,55-74,3025,3806592,79.47,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,female,75+,920,1191463,77.22,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,male,35-54,4048,8621339,46.95,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,male,25-34,1260,4022361,31.32,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,female,25-34,1121,3844207,29.16,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,female,55-74,1152,4264449,27.01,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,female,35-54,1780,8350429,21.32,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,male,15-24,549,3472834,15.81,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,female,15-24,460,3120462,14.74,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,female,5-14,42,2908040,1.44,19036
2009,Republic of Korea,East Asia,NA,10,10,10,NA,8.753503615,7.35,8.051751808,male,5-14,39,3199206,1.22,19036
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,female,25-34,11,309613,3.55,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,male,35-54,22,747742,2.94,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,male,25-34,14,635172,2.2,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,female,35-54,6,342583,1.75,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,male,15-24,4,262196,1.53,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,female,55-74,1,68187,1.47,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,female,15-24,3,219634,1.37,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,female,5-14,0,219779,0,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,female,75+,0,8255,0,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,male,5-14,0,231825,0,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,male,55-74,0,113405,0,33453
2009,Kuwait,Middle East & North Africa,10,5,5,10,NA,6.266073056,7.1,6.683036528,male,75+,0,7263,0,33453
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,male,25-34,108,419968,25.72,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,male,35-54,136,590398,23.04,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,male,55-74,26,182750,14.23,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,male,15-24,80,598601,13.36,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,male,75+,4,36444,10.98,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,female,15-24,37,591310,6.26,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,female,25-34,21,414721,5.06,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,female,75+,3,63956,4.69,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,female,55-74,10,232290,4.3,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,female,35-54,21,627216,3.35,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,male,5-14,8,531076,1.51,977
2009,Kyrgyzstan,Caucasus & Central Asia,10,5,10,10,NA,6.641372127,6.91,6.775686063,female,5-14,4,511404,0.78,977
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,male,75+,30,42997,69.77,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,male,55-74,114,187062,60.94,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,male,35-54,167,288988,57.79,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,male,25-34,67,149365,44.86,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,male,15-24,38,158564,23.97,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,female,75+,26,119092,21.83,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,female,55-74,30,281813,10.65,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,female,35-54,33,313995,10.51,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,female,25-34,8,145144,5.51,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,female,15-24,3,152210,1.97,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,female,5-14,0,93081,0,12890
2009,Latvia,Eastern Europe,10,10,10,10,NA,8.45163535,7.33,7.890817675,male,5-14,0,98005,0,12890
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,male,35-54,428,440281,97.21,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,male,55-74,239,263507,90.7,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,male,75+,57,71090,80.18,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,male,25-34,116,205749,56.38,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,male,15-24,109,237032,45.99,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,female,75+,40,172277,23.22,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,female,35-54,65,480247,13.53,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,female,55-74,48,381948,12.57,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,female,25-34,15,205781,7.29,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,female,15-24,16,229147,6.98,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,male,5-14,3,169250,1.77,12412
2009,Lithuania,Eastern Europe,10,10,10,10,NA,8.692407395,7.55,8.121203698,female,5-14,2,160188,1.25,12412
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,male,75+,3,12114,24.76,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,male,55-74,10,44418,22.51,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,male,35-54,16,79077,20.23,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,male,25-34,6,35713,16.8,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,female,35-54,7,76687,9.13,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,female,55-74,3,45716,6.56,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,female,75+,1,20687,4.83,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,male,15-24,1,30148,3.32,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,female,25-34,1,35557,2.81,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,female,15-24,0,28821,0,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,female,5-14,0,29292,0,109483
2009,Luxembourg,Western Europe,10,10,10,10,NA,8.982547157,7.51,8.246273578,male,5-14,0,30979,0,109483
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,male,25-34,9,31502,28.57,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,male,75+,2,9840,20.33,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,male,55-74,9,45352,19.84,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,male,35-54,10,56425,17.72,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,male,15-24,3,29462,10.18,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,female,25-34,2,29150,6.86,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,female,15-24,1,27616,3.62,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,female,35-54,0,54933,0,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,female,5-14,0,21609,0,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,female,55-74,0,48486,0,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,female,75+,0,15983,0,21695
2009,Malta,Western Europe,10,10,10,10,NA,9.080232185,7.64,8.360116093,male,5-14,0,22744,0,21695
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,male,35-54,46,179965,25.56,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,male,25-34,20,99119,20.18,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,male,15-24,16,99793,16.03,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,male,55-74,8,82341,9.72,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,male,75+,1,13141,7.61,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,female,15-24,7,97984,7.14,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,female,25-34,5,98003,5.1,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,female,75+,1,21454,4.66,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,female,55-74,4,93824,4.26,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,female,5-14,3,96125,3.12,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,female,35-54,3,178594,1.68,7873
2009,Mauritius,Sub-Saharan Africa,10,10,10,10,NA,8.360904973,7.85,8.105452487,male,5-14,1,99208,1.01,7873
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,male,75+,163,1144924,14.24,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,male,25-34,985,9636154,10.22,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,male,35-54,1271,12663131,10.04,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,male,55-74,497,5132854,9.68,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,male,15-24,1032,11057116,9.33,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,female,15-24,359,10695396,3.36,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,female,25-34,212,9636739,2.2,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,female,35-54,234,13420062,1.74,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,female,55-74,74,5495711,1.35,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,male,5-14,109,11979752,0.91,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,female,5-14,81,11560068,0.7,8651
2009,Mexico,Latin America & the Caribbean,9.5,10,10,10,NA,7.135360175,6.53,6.832680088,female,75+,6,1622435,0.37,8651
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,male,75+,15,12568,119.35,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,male,55-74,23,54561,42.15,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,male,35-54,34,84584,40.2,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,female,75+,5,18663,26.79,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,female,55-74,12,63879,18.79,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,female,35-54,10,86065,11.62,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,male,15-24,3,48709,6.16,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,female,25-34,2,47127,4.24,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,male,5-14,1,42803,2.34,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,female,15-24,1,45885,2.18,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,male,25-34,1,47403,2.11,7023
2009,Montenegro,Eastern Europe,NA,10,10,10,NA,8.000304223,7.16,7.580152112,female,5-14,0,39987,0,7023
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,male,75+,96,427097,22.48,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,male,35-54,484,2493610,19.41,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,male,55-74,290,1737021,16.7,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,male,25-34,115,1003333,11.46,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,female,35-54,209,2458921,8.5,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,male,15-24,77,1025904,7.51,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,female,55-74,131,1773158,7.39,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,female,75+,48,705088,6.81,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,female,25-34,48,996321,4.82,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,female,15-24,24,991956,2.42,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,male,5-14,6,1017952,0.59,54988
2009,Netherlands,Western Europe,9.5,10,10,10,NA,9.222488949,7.44,8.331244474,female,5-14,2,971815,0.21,54988
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,male,15-24,94,320230,29.35,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,male,35-54,144,591800,24.33,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,male,25-34,64,267390,23.94,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,male,75+,25,104540,23.91,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,male,55-74,61,376390,16.21,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,female,25-34,20,281930,7.09,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,female,15-24,21,307230,6.84,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,female,35-54,42,634540,6.62,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,female,55-74,23,393990,5.84,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,female,75+,8,146230,5.47,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,male,5-14,6,300000,2,30259
2009,New Zealand,Oceania,10,10,10,10,NA,9.325434052,8.27,8.797717026,female,5-14,4,285710,1.4,30259
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,male,75+,36,136204,26.43,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,male,55-74,111,468346,23.7,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,male,35-54,153,702700,21.77,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,male,25-34,64,317068,20.18,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,male,15-24,51,317853,16.05,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,female,25-34,31,306776,10.11,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,female,35-54,59,669131,8.82,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,female,55-74,39,475431,8.2,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,female,15-24,18,302896,5.94,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,female,75+,7,217354,3.22,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,female,5-14,3,299406,1,85394
2009,Norway,Western Europe,9.5,10,10,10,NA,9.420202019,7.5,8.460101009,male,5-14,1,314371,0.32,85394
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,male,75+,2,10803,18.51,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,male,25-34,7,429691,1.63,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,male,15-24,3,372207,0.81,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,male,35-54,1,418960,0.24,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,female,15-24,0,272065,0,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,female,25-34,0,251089,0,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,female,35-54,0,197737,0,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,female,5-14,0,240602,0,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,female,55-74,0,61620,0,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,female,75+,0,13886,0,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,male,5-14,0,248322,0,18557
2009,Oman,Middle East & North Africa,9,5,5,0,NA,5.585305248,7.13,6.357652624,male,55-74,0,90567,0,18557
